Drug1_ID,Drug2_ID,Y,Neg samples
DB01587,DB01018,48,DB01208$h
DB01253,DB00976,46,DB01339$t
DB00333,DB00270,19,DB00546$t
DB06201,DB00405,48,DB00891$h
DB00374,DB00744,48,DB00126$h
DB00427,DB00366,15,DB00472$t
DB00527,DB00807,48,DB08887$h
DB01041,DB00849,15,DB05266$t
DB00735,DB00870,48,DB00321$t
DB01201,DB00216,3,DB06817$h
DB00418,DB00178,59,DB00392$t
DB00796,DB06212,55,DB09072$h
DB00635,DB09048,72,DB00626$h
DB00392,DB00652,48,DB00304$h
DB00661,DB00876,48,DB01600$t
DB11348,DB00910,48,DB01595$h
DB12483,DB01601,46,DB00966$h
DB09053,DB01204,72,DB00441$t
DB01175,DB00268,46,DB00999$t
DB00310,DB00571,48,DB01295$h
DB00674,DB01601,46,DB09118$t
DB00370,DB00356,15,DB01147$t
DB00841,DB08941,48,DB13142$h
DB00690,DB09074,46,DB01326$h
DB00201,DB05812,72,DB01019$h
DB09342,DB08883,15,DB09267$h
DB01274,DB06414,46,DB01369$t
DB09143,DB00661,72,DB00445$h
DB00655,DB01097,46,DB00625$h
DB00220,DB00615,76,DB01583$t
DB01078,DB06410,81,DB00711$t
DB01365,DB06691,75,DB09561$h
DB01136,DB04552,36,DB08815$h
DB00768,DB00860,48,DB01122$h
DB08901,DB09330,72,DB01122$t
DB00250,DB01029,46,DB00178$h
DB00970,DB01097,48,DB01408$t
DB06770,DB01219,48,DB02546$t
DB00933,DB01567,48,DB00812$h
DB00818,DB00961,48,DB00163$t
DB00661,DB01219,67,DB00330$h
DB00674,DB01591,69,DB00529$t
DB00321,DB06700,48,DB00783$t
DB00203,DB01075,46,DB00526$t
DB06739,DB01319,46,DB05260$t
DB04572,DB01026,46,DB08877$t
DB00518,DB00281,46,DB00130$t
DB01036,DB01227,48,DB01206$h
DB00752,DB00374,59,DB00820$t
DB06410,DB01070,48,DB08871$h
DB00193,DB00998,48,DB08971$h
DB00226,DB00270,59,DB06766$h
DB01191,DB00257,46,DB00793$t
DB00943,DB00752,46,DB01331$t
DB00776,DB08930,74,DB01615$t
DB00969,DB00263,46,DB00699$h
DB00956,DB05271,31,DB06228$t
DB00608,DB00674,19,DB00432$h
DB00628,DB00802,48,DB00692$t
DB00742,DB00476,29,DB01195$t
DB00273,DB01202,48,DB04571$h
DB06724,DB00630,74,DB11079$h
DB01433,DB00413,31,DB01437$t
DB08984,DB09211,69,DB04272$h
DB06684,DB01233,48,DB11793$t
DB06742,DB00270,46,DB01000$t
DB00193,DB00628,48,DB06212$t
DB09146,DB00710,74,DB09042$h
DB00635,DB08882,69,DB01021$t
DB00615,DB00656,3,DB00710$h
DB01351,DB09112,59,DB00680$h
DB01254,DB00976,72,DB06145$h
DB00241,DB01175,48,DB01205$t
DB00543,DB00953,48,DB01081$t
DB01255,DB13025,60,DB00869$t
DB00641,DB00752,46,DB01339$t
DB01026,DB04946,76,DB01116$t
DB01180,DB09215,48,DB09049$h
DB01067,DB04339,48,DB09143$t
DB00726,DB11586,72,DB12483$h
DB00497,DB00865,68,DB01227$t
DB01289,DB13873,8,DB01613$h
DB00608,DB00300,48,DB04844$h
DB08877,DB04868,46,DB09282$t
DB00615,DB09031,72,DB00620$h
DB00590,DB00502,46,DB09015$t
DB00402,DB00588,48,DB00326$t
DB00318,DB01545,48,DB00811$t
DB01036,DB01319,46,DB09093$t
DB00998,DB01403,48,DB01366$h
DB01155,DB08871,19,DB00227$h
DB00647,DB00748,48,DB01185$t
DB00956,DB09224,15,DB03128$h
DB01248,DB06819,48,DB00456$t
DB00643,DB00203,46,DB01576$h
DB00381,DB00489,48,DB06810$h
DB00712,DB00328,48,DB09297$t
DB00680,DB09274,72,DB09462$h
DB00514,DB08893,46,DB00080$h
DB01236,DB01563,48,DB09262$t
DB01397,DB09215,48,DB09231$h
DB06267,DB06826,9,DB00641$h
DB00253,DB01324,82,DB03585$h
DB00374,DB06826,59,DB05630$h
DB01214,DB00963,36,DB01064$t
DB01193,DB01019,48,DB08804$h
DB01085,DB09073,72,DB01609$h
DB00395,DB00455,48,DB00974$t
DB09166,DB08820,72,DB11915$t
DB01326,DB09268,69,DB04896$h
DB00201,DB00496,46,DB05015$t
DB08864,DB00736,74,DB01251$h
DB00182,DB11362,59,DB09462$h
DB08808,DB04896,72,DB01303$t
DB00390,DB00244,72,DB08957$t
DB00647,DB01069,48,DB01612$t
DB00540,DB01583,81,DB00553$t
DB00633,DB01563,48,DB00362$t
DB01147,DB00798,74,DB01406$h
DB09027,DB00215,72,DB08799$h
DB00854,DB08922,48,DB00322$t
DB00335,DB01085,48,DB01339$t
DB01028,DB08820,72,DB03756$h
DB00404,DB06414,46,DB00120$t
DB00273,DB00593,48,DB00888$h
DB00752,DB00881,59,DB00857$t
DB01018,DB00476,29,DB00420$t
DB00762,DB09330,72,DB00665$t
DB06605,DB00890,74,DB00371$h
DB09166,DB01072,72,DB09041$h
DB00454,DB01236,48,DB09209$h
DB09270,DB00619,72,DB06800$h
DB09167,DB01626,63,DB00979$t
DB00794,DB00751,3,DB09087$h
DB01195,DB00472,46,DB01173$t
DB00494,DB09241,48,DB00368$h
DB08994,DB00751,5,DB00795$h
DB01058,DB00199,46,DB01551$t
DB00850,DB00555,48,DB01242$t
DB08828,DB08865,46,DB05039$t
DB00818,DB00594,48,DB06788$t
DB00877,DB00492,48,DB13873$h
DB01295,DB08880,36,DB00823$h
DB00678,DB01348,48,DB00854$h
DB01208,DB01370,66,DB01097$t
DB00818,DB00455,48,DB00422$t
DB00489,DB01254,19,DB00966$t
DB00356,DB00405,48,DB04911$h
DB00877,DB00343,48,DB01102$t
DB06772,DB00270,46,DB00599$h
DB01320,DB06616,74,DB00514$h
DB06217,DB00349,46,DB08896$t
DB00433,DB01614,48,DB00468$h
DB00846,DB00976,72,DB00357$h
DB13179,DB00619,46,DB01058$t
DB09117,DB00395,15,DB00947$t
DB06212,DB08820,72,DB01463$h
DB01083,DB06410,74,DB00746$h
DB01184,DB12332,72,DB06684$t
DB01021,DB01116,72,DB11609$t
DB09204,DB00511,53,DB00973$h
DB00484,DB00869,9,DB09561$h
DB01356,DB00356,48,DB08970$h
DB06288,DB00831,35,DB06737$h
DB01544,DB09166,48,DB00150$h
DB00321,DB00211,83,DB01251$t
DB00969,DB00188,46,DB00392$h
DB11817,DB01211,46,DB11574$t
DB00392,DB01090,48,DB01058$h
DB00873,DB00981,48,DB04865$t
DB00413,DB00476,29,DB00655$t
DB06144,DB00243,46,DB00963$t
DB06589,DB00511,57,DB01208$t
DB13323,DB00321,48,DB09396$t
DB01320,DB01154,3,DB04865$h
DB00629,DB01324,59,DB06144$t
DB00296,DB00341,48,DB09274$t
DB00363,DB09118,72,DB00230$h
DB06414,DB09054,46,DB01764$t
DB00571,DB06595,46,DB11596$h
DB00875,DB00398,19,DB00775$h
DB01320,DB11613,3,DB00819$h
DB01591,DB09300,48,DB01149$h
DB00831,DB00904,48,DB06813$t
DB00182,DB06724,71,DB00415$h
DB00831,DB01563,48,DB00369$t
DB00784,DB04743,48,DB08873$t
DB08873,DB00313,74,DB01195$h
DB00870,DB00827,26,DB01130$t
DB01206,DB00243,46,DB00323$h
DB11817,DB02703,72,DB00689$h
DB00541,DB00690,72,DB08970$h
DB00590,DB00869,59,DB00430$t
DB00869,DB06268,59,DB01011$t
DB00633,DB01203,24,DB00710$h
DB00559,DB01595,74,DB12001$h
DB00648,DB00850,74,DB01141$t
DB01357,DB01026,46,DB06717$h
DB00334,DB01026,74,DB01544$h
DB00830,DB01364,48,DB00293$t
DB01340,DB09477,59,DB01184$t
DB01175,DB01104,19,DB09000$t
DB00741,DB01149,46,DB06217$t
DB08918,DB06603,72,DB05381$h
DB00924,DB01615,48,DB08800$t
DB00370,DB00875,15,DB08916$t
DB09039,DB09073,72,DB00498$t
DB00615,DB00589,3,DB01219$h
DB00318,DB09245,48,DB01604$t
DB00866,DB00876,59,DB05245$h
DB00223,DB00487,48,DB08933$t
DB01192,DB11106,48,DB01240$h
DB01615,DB09128,48,DB00301$t
DB00487,DB06724,66,DB08958$t
DB01409,DB01026,46,DB00633$t
DB01060,DB06414,46,DB01036$t
DB00363,DB01259,19,DB01280$t
DB01184,DB00734,19,DB01413$t
DB00872,DB00768,72,DB01076$h
DB00346,DB08932,59,DB08797$t
DB04840,DB06826,59,DB01191$t
DB01026,DB04841,48,DB08905$h
DB01236,DB06292,48,DB00331$t
DB00814,DB09216,48,DB04930$t
DB00818,DB00322,46,DB00330$t
DB06739,DB09288,48,DB00220$t
DB00572,DB00327,48,DB00615$h
DB00850,DB04841,48,DB00377$t
DB01320,DB00635,74,DB09048$h
DB09279,DB01023,48,DB00550$h
DB01320,DB09296,3,DB03128$h
DB00622,DB00925,59,DB00458$h
DB00784,DB00870,48,DB01624$h
DB01222,DB01325,82,DB00573$h
DB00248,DB00976,46,DB00476$t
DB01173,DB00768,15,DB09185$t
DB01268,DB08895,33,DB06702$t
DB00854,DB00450,15,DB00184$h
DB00682,DB06736,5,DB00699$h
DB00250,DB00285,46,DB01433$h
DB08943,DB01095,48,DB09167$h
DB00341,DB06282,48,DB13747$h
DB01587,DB01142,48,DB00869$h
DB08905,DB04576,48,DB00614$t
DB00333,DB02546,19,DB01103$t
DB01224,DB00608,46,DB00529$t
DB06739,DB00343,46,DB00234$t
DB00872,DB01041,48,DB00250$t
DB02709,DB06605,48,DB00765$t
DB00678,DB01157,46,DB09156$h
DB00472,DB01259,19,DB06204$h
DB00672,DB09118,46,DB01567$t
DB09078,DB01026,46,DB09488$t
DB00611,DB01614,48,DB00014$h
DB06154,DB09215,5,DB00366$h
DB01433,DB01235,48,DB00166$t
DB00321,DB01080,48,DB00680$h
DB09079,DB01023,72,DB01061$h
DB01407,DB09167,46,DB11793$t
DB00450,DB00270,19,DB00875$t
DB00990,DB01092,57,DB00857$t
DB00318,DB00404,48,DB01274$t
DB01452,DB01614,48,DB01628$h
DB06209,DB04743,5,DB01160$h
DB00620,DB01252,69,DB00622$t
DB00864,DB00441,48,DB02709$t
DB00502,DB00557,15,DB00680$h
DB01036,DB00176,46,DB01252$t
DB00845,DB09330,72,DB01160$h
DB00690,DB01106,48,DB09289$t
DB06414,DB08864,74,DB01296$t
DB00201,DB09198,46,DB06637$t
DB00807,DB00907,48,DB00903$t
DB00328,DB00524,69,DB00838$t
DB01124,DB00489,8,DB01212$h
DB05381,DB00176,46,DB00080$h
DB00877,DB00996,48,DB00907$t
DB00301,DB00445,74,DB09093$h
DB01136,DB00613,46,DB00572$t
DB01339,DB00694,39,DB13873$h
DB01242,DB01149,46,DB00415$t
DB00678,DB00795,48,DB09235$h
DB00353,DB01211,72,DB01183$t
DB08987,DB00273,48,DB00641$h
DB01175,DB00697,19,DB00669$t
DB00333,DB09167,46,DB00351$t
DB00675,DB08881,72,DB09256$t
DB08912,DB00969,74,DB01081$t
DB00351,DB00419,69,DB02709$h
DB00604,DB01141,72,DB00981$t
DB00496,DB00675,10,DB00236$t
DB00337,DB09211,69,DB09080$h
DB00611,DB01324,48,DB00499$h
DB09166,DB01176,48,DB08889$h
DB00869,DB06595,46,DB01415$t
DB00846,DB09118,72,DB01364$t
DB00876,DB09288,48,DB00349$t
DB00377,DB09039,46,DB06697$h
DB00575,DB00333,46,DB00827$t
DB01110,DB01211,46,DB01000$t
DB00559,DB00625,72,DB00198$h
DB01124,DB01214,8,DB01264$h
DB00244,DB00436,69,DB00658$h
DB08895,DB01214,53,DB00529$t
DB00323,DB00341,48,DB01045$t
DB01615,DB06770,48,DB01251$t
DB01087,DB00518,74,DB06717$h
DB01216,DB06290,72,DB01407$t
DB01222,DB00203,72,DB06825$h
DB08931,DB01118,46,DB00504$t
DB00966,DB01214,48,DB00997$h
DB00648,DB01058,74,DB00187$h
DB00688,DB02703,72,DB01102$h
DB00186,DB00323,48,DB00459$t
DB00829,DB00807,48,DB09048$t
DB01182,DB08871,19,DB09285$h
DB00521,DB01324,59,DB06699$h
DB00831,DB00508,48,DB00326$t
DB00768,DB02187,48,DB08941$t
DB08865,DB01236,19,DB05265$h
DB00490,DB00273,48,DB09167$t
DB00834,DB00489,19,DB01414$h
DB06155,DB09054,46,DB06210$h
DB00567,DB00608,46,DB01282$h
DB11636,DB00686,69,DB00810$t
DB00384,DB00524,48,DB09262$t
DB00768,DB00771,48,DB00828$t
DB00641,DB00763,72,DB00228$h
DB00208,DB01211,46,DB00378$t
DB00606,DB00881,59,DB00819$h
DB00572,DB11609,48,DB01259$h
DB09342,DB01202,48,DB00564$t
DB00289,DB00497,48,DB00293$t
DB00502,DB00177,46,DB01147$h
DB00554,DB00764,48,DB09015$h
DB00842,DB09048,72,DB00743$h
DB00757,DB01268,19,DB00177$h
DB01221,DB06144,48,DB00560$h
DB00514,DB01621,48,DB00675$h
DB09027,DB01023,72,DB04918$h
DB09342,DB08910,48,DB05266$t
DB00216,DB00195,46,DB04845$t
DB06700,DB00203,46,DB00634$h
DB00180,DB09067,69,DB01205$t
DB02709,DB00880,69,DB00224$t
DB06144,DB00333,46,DB06480$t
DB01018,DB09235,59,DB00586$h
DB06772,DB02709,48,DB09290$h
DB00661,DB00203,46,DB00658$t
DB00751,DB00857,46,DB00744$h
DB01067,DB08983,8,DB08899$h
DB06810,DB04743,71,DB06718$h
DB06204,DB01233,48,DB00818$t
DB00907,DB01161,48,DB01429$h
DB00752,DB04948,59,DB00950$t
DB00554,DB00695,28,DB00696$t
DB01236,DB12332,46,DB00648$t
DB00184,DB01072,46,DB00489$h
DB09555,DB00932,46,DB08860$t
DB00608,DB00324,48,DB04920$t
DB00206,DB00606,59,DB01615$t
DB00752,DB01063,48,DB01110$t
DB00270,DB00374,59,DB00639$t
DB09279,DB00571,48,DB01081$t
DB01072,DB00976,46,DB01232$h
DB00273,DB00737,48,DB00832$h
DB00752,DB00341,48,DB09330$h
DB00420,DB00413,31,DB00966$t
DB01245,DB00392,69,DB00356$t
DB04855,DB00321,19,DB00493$t
DB01351,DB01355,48,DB09166$h
DB01600,DB00310,69,DB00448$h
DB00628,DB00961,48,DB01433$h
DB00423,DB00427,48,DB09449$h
DB01435,DB09118,72,DB02709$t
DB00870,DB09138,48,DB08796$t
DB01235,DB05246,48,DB06261$t
DB00727,DB08931,59,DB00843$t
DB00962,DB01219,48,DB06401$h
DB04946,DB01195,19,DB00457$h
DB00343,DB01023,48,DB08983$t
DB01177,DB01026,46,DB08991$h
DB00647,DB06767,64,DB11235$t
DB09027,DB06414,72,DB00593$h
DB00870,DB01013,48,DB00947$h
DB08439,DB00710,48,DB09221$t
DB00323,DB00695,48,DB00518$h
DB00608,DB00917,69,DB09124$h
DB00841,DB00867,48,DB00633$h
DB08912,DB00682,74,DB01249$h
DB00392,DB00979,48,DB06825$t
DB01041,DB01224,15,DB01141$h
DB08958,DB01023,48,DB01133$h
DB01184,DB01104,19,DB00235$t
DB01015,DB12332,46,DB00305$t
DB00751,DB06605,48,DB11691$t
DB11135,DB06210,74,DB09570$h
DB00956,DB00734,15,DB00925$h
DB00997,DB00675,72,DB00803$t
DB13025,DB00283,48,DB01060$t
DB00875,DB08865,19,DB09543$h
DB00214,DB00476,29,DB01041$t
DB06700,DB01149,46,DB00605$h
DB00780,DB09070,59,DB01072$t
DB00540,DB06282,48,DB00675$t
DB00483,DB01199,48,DB00656$h
DB01173,DB00752,15,DB12924$t
DB01589,DB00678,46,DB00719$t
DB01433,DB01576,68,DB06193$h
DB01567,DB00472,48,DB00802$t
DB00822,DB01149,46,DB04571$t
DB06335,DB01026,72,DB09147$t
DB00572,DB00813,48,DB06781$h
DB00648,DB00575,74,DB09072$h
DB00252,DB01236,3,DB09000$h
DB06825,DB08882,69,DB08893$h
DB00388,DB09352,48,DB00678$h
DB00315,DB00875,48,DB01190$h
DB04552,DB01708,48,DB00441$h
DB04552,DB01155,26,DB00961$t
DB00863,DB01601,46,DB09499$t
DB00624,DB08880,72,DB00793$h
DB00575,DB01167,46,DB01199$h
DB00215,DB00246,46,DB00652$t
DB08931,DB00519,72,DB00184$h
DB01161,DB09017,48,DB00954$h
DB00956,DB06274,48,DB08909$t
DB01233,DB00187,53,DB00861$t
DB00710,DB01172,23,DB00760$t
DB08912,DB00328,74,DB00165$h
DB01060,DB00625,46,DB09083$h
DB01236,DB00700,48,DB09221$h
DB00321,DB01608,48,DB00946$t
DB00615,DB00910,3,DB01141$h
DB00203,DB00673,72,DB00684$t
DB01175,DB00601,63,DB00346$h
DB00679,DB00875,48,DB01141$t
DB00737,DB00470,15,DB00891$t
DB09242,DB00296,48,DB00832$t
DB01028,DB01355,48,DB11106$h
DB00981,DB00483,69,DB00613$h
DB01452,DB00323,48,DB01046$t
DB00764,DB00890,72,DB08931$t
DB01236,DB00224,46,DB02959$t
DB00518,DB09120,46,DB00945$t
DB00969,DB00379,46,DB09143$h
DB00860,DB06412,73,DB09211$t
DB08822,DB06212,67,DB00242$h
DB01248,DB01149,46,DB00304$t
DB00907,DB09330,72,DB01009$h
DB01107,DB00608,46,DB06144$t
DB00818,DB00405,48,DB12070$t
DB00694,DB00529,56,DB00514$t
DB00996,DB00215,48,DB01396$h
DB09342,DB04946,48,DB00163$t
DB06216,DB08871,19,DB01047$h
DB09063,DB01211,72,DB01167$h
DB00559,DB00497,74,DB01250$h
DB01028,DB00208,46,DB01251$t
DB00230,DB01175,48,DB00915$t
DB00615,DB09073,72,DB01351$h
DB04743,DB09091,48,DB04794$t
DB00655,DB00436,82,DB00657$t
DB00641,DB01085,72,DB00027$h
DB00295,DB01601,46,DB09338$t
DB00589,DB00476,46,DB08877$t
DB01324,DB01338,72,DB00790$t
DB01131,DB00281,46,DB13595$t
DB11348,DB00524,71,DB00267$h
DB00195,DB00870,36,DB04876$t
DB00768,DB09218,48,DB00916$h
DB00959,DB09330,72,DB00888$t
DB00511,DB01338,81,DB00236$h
DB00497,DB01353,48,DB00560$t
DB00682,DB00687,5,DB00947$h
DB01609,DB05521,74,DB06696$h
DB06696,DB06725,71,DB00807$h
DB00443,DB09118,72,DB09067$t
DB01611,DB06702,76,DB00399$t
DB01628,DB01325,69,DB00442$h
DB01028,DB00169,46,DB02300$t
DB01595,DB09345,48,DB01021$h
DB00502,DB00446,46,DB00758$t
DB00812,DB08905,48,DB00751$t
DB06144,DB00455,48,DB11613$t
DB00686,DB09215,5,DB01628$h
DB08895,DB01149,72,DB06292$h
DB00912,DB00976,72,DB00869$t
DB00280,DB00321,19,DB04575$h
DB01223,DB00203,46,DB08874$h
DB00615,DB01215,3,DB06144$h
DB09477,DB00486,48,DB09345$t
DB01021,DB01092,48,DB06771$t
DB06282,DB00208,46,DB01427$t
DB09279,DB00476,29,DB00178$t
DB00584,DB08933,72,DB00140$h
DB01615,DB09068,48,DB01121$t
DB00647,DB06702,76,DB01435$t
DB01244,DB09235,59,DB00409$h
DB01320,DB01151,3,DB00356$h
DB01211,DB00104,19,DB00470$h
DB01609,DB00773,74,DB01553$h
DB00571,DB00989,53,DB09462$h
DB13450,DB00479,39,DB11342$t
DB01067,DB00780,8,DB06176$h
DB00774,DB01324,59,DB01331$t
DB00304,DB06154,69,DB01204$h
DB09204,DB00346,29,DB00388$t
DB00270,DB09104,48,DB00554$h
DB00665,DB01241,46,DB01154$t
DB01708,DB00981,48,DB01422$h
DB00495,DB08880,72,DB09143$t
DB01198,DB01615,48,DB08882$t
DB00215,DB08864,19,DB09040$h
DB00751,DB01240,52,DB08905$h
DB08797,DB00502,48,DB00459$t
DB06201,DB00409,48,DB08932$t
DB00470,DB00169,72,DB00422$t
DB00216,DB01063,48,DB02701$h
DB00554,DB00741,48,DB11699$h
DB03756,DB00208,46,DB00556$t
DB01041,DB00468,46,DB08899$t
DB09220,DB00633,59,DB00915$t
DB09345,DB05246,48,DB13167$h
DB00184,DB01403,46,DB00334$t
DB08864,DB00270,72,DB13872$t
DB00374,DB00244,48,DB04967$h
DB00955,DB02709,71,DB08932$h
DB00474,DB00497,48,DB00916$t
DB00606,DB06694,59,DB00523$t
DB01325,DB00979,72,DB00316$t
DB00950,DB01219,48,DB01553$t
DB01036,DB01264,72,DB06152$h
DB08899,DB08918,74,DB01222$h
DB06217,DB09065,72,DB04786$h
DB00575,DB04920,48,DB09090$t
DB02709,DB00884,48,DB00527$t
DB01015,DB00169,46,DB00288$t
DB06155,DB01232,46,DB09561$t
DB04844,DB09065,72,DB01004$t
DB01220,DB01023,72,DB04876$t
DB01041,DB01588,15,DB00843$h
DB00631,DB01193,48,DB00780$h
DB00780,DB00598,59,DB00459$h
DB01324,DB00340,72,DB08887$t
DB00657,DB01162,48,DB06267$h
DB01238,DB09235,59,DB09067$t
DB00420,DB00338,46,DB00267$h
DB00358,DB02703,72,DB00561$t
DB06700,DB01601,46,DB00216$t
DB00946,DB01406,5,DB06724$h
DB00296,DB00434,48,DB00445$h
DB00780,DB00374,59,DB01093$h
DB00633,DB06153,48,DB00378$h
DB00869,DB00673,72,DB00120$h
DB00420,DB01203,59,DB00294$t
DB01349,DB07615,48,DB06702$t
DB01151,DB00215,48,DB00990$t
DB06616,DB06414,72,DB06707$h
DB01085,DB00283,46,DB04948$t
DB00714,DB00831,69,DB09185$t
DB00605,DB01600,48,DB01177$h
DB00615,DB01551,3,DB00890$h
DB00497,DB06738,48,DB06794$t
DB06739,DB00715,46,DB01217$t
DB01221,DB00647,48,DB01066$h
DB00325,DB00476,29,DB08828$t
DB09042,DB11699,63,DB01333$h
DB09027,DB01601,72,DB00925$t
DB00281,DB08873,46,DB00287$h
DB01246,DB01149,48,DB00883$h
DB00210,DB01222,48,DB00865$t
DB00554,DB00547,48,DB01301$h
DB00721,DB06282,48,DB09135$h
DB09330,DB00243,72,DB00875$h
DB01236,DB00593,48,DB00227$t
DB04839,DB00617,74,DB00584$h
DB00408,DB00875,48,DB00565$h
DB00182,DB00508,60,DB00803$h
DB09041,DB09230,48,DB00744$h
DB00296,DB09224,48,DB01592$h
DB08922,DB01026,46,DB09211$t
DB00188,DB00273,46,DB00719$t
DB01014,DB00869,48,DB00875$t
DB00502,DB01319,46,DB09162$t
DB01149,DB01232,72,DB01147$h
DB00270,DB01244,59,DB00205$t
DB00308,DB00916,19,DB09324$t
DB00854,DB00754,48,DB00990$h
DB00203,DB00765,9,DB02703$h
DB00877,DB00912,69,DB01192$t
DB06697,DB08933,72,DB00618$h
DB00808,DB01211,46,DB00925$t
DB00850,DB01159,48,DB06663$t
DB09211,DB00945,48,DB00325$t
DB01037,DB01259,46,DB00459$t
DB01224,DB00768,48,DB00831$t
DB01595,DB01264,46,DB06730$t
DB04896,DB00816,84,DB09093$t
DB00869,DB00289,46,DB00142$t
DB05676,DB04865,48,DB00734$h
DB00353,DB00203,48,DB06766$h
DB09049,DB01204,72,DB00916$t
DB06414,DB00091,72,DB00301$t
DB00682,DB08984,5,DB00807$h
DB00371,DB01161,48,DB09134$t
DB00821,DB08905,48,DB09161$h
DB00700,DB09330,72,DB01191$t
DB00925,DB00727,48,DB00608$h
DB00321,DB01001,48,DB09462$h
DB00814,DB00246,46,DB11994$t
DB00655,DB00243,72,DB11793$h
DB00237,DB01615,48,DB00184$t
DB01261,DB01211,69,DB06691$t
DB00178,DB12598,48,DB01088$t
DB00310,DB01023,48,DB03128$t
DB01400,DB00489,53,DB09499$t
DB00736,DB00257,46,DB00634$t
DB01370,DB00710,74,DB00324$h
DB00243,DB00502,72,DB09215$t
DB01041,DB00322,46,DB00268$t
DB09241,DB05039,48,DB04711$h
DB00006,DB04865,65,DB06603$h
DB01229,DB00203,46,DB00689$h
DB06654,DB00289,46,DB04911$h
DB01211,DB01403,19,DB06155$h
DB06148,DB00617,69,DB01332$h
DB00207,DB01259,19,DB00749$h
DB08916,DB01340,72,DB01089$t
DB01355,DB01567,48,DB00413$h
DB00384,DB00337,36,DB08893$t
DB00917,DB08880,72,DB00812$h
DB06690,DB00356,48,DB00557$h
DB04951,DB00487,26,DB00216$t
DB00440,DB08916,74,DB00912$h
DB01429,DB00608,46,DB01299$t
DB00602,DB09118,72,DB09281$h
DB00391,DB00633,48,DB01600$t
DB00296,DB01452,48,DB01184$h
DB00897,DB04876,72,DB00487$t
DB00276,DB04871,46,DB00861$h
DB12532,DB00321,48,DB01610$t
DB00252,DB00427,48,DB01210$h
DB00750,DB00575,48,DB00742$h
DB00594,DB00744,36,DB00821$h
DB00420,DB00808,19,DB00898$t
DB00337,DB00270,46,DB06193$t
DB00521,DB00215,46,DB00339$t
DB01614,DB00715,48,DB09338$h
DB00327,DB09009,48,DB00905$h
DB04938,DB00678,46,DB00456$t
DB01037,DB00678,48,DB08802$t
DB09039,DB06699,19,DB01592$h
DB00738,DB09543,8,DB01298$h
DB00476,DB01356,63,DB01141$h
DB01626,DB08931,59,DB09156$t
DB01289,DB04876,8,DB03128$t
DB01037,DB00575,48,DB00604$h
DB00531,DB01015,46,DB00120$t
DB00321,DB01142,48,DB00236$h
DB00690,DB00726,48,DB00711$h
DB00326,DB04743,69,DB00359$h
DB00244,DB00429,69,DB09067$h
DB01200,DB00850,69,DB00336$t
DB01232,DB00915,19,DB11239$h
DB00006,DB09543,5,DB00634$h
DB00906,DB08910,48,DB01076$t
DB09091,DB00655,72,DB01107$h
DB06282,DB06717,72,DB04865$h
DB00722,DB00328,48,DB00763$t
DB00794,DB00384,59,DB09488$t
DB01233,DB01116,69,DB00798$t
DB00934,DB11699,63,DB00491$h
DB01418,DB01149,46,DB01161$t
DB04855,DB08933,72,DB00657$h
DB00203,DB01263,72,DB01291$t
DB00388,DB00816,48,DB06729$h
DB00933,DB00395,48,DB00864$h
DB09041,DB00568,48,DB09235$h
DB00398,DB00619,46,DB08873$t
DB00836,DB01211,46,DB04876$t
DB09292,DB00275,48,DB00925$h
DB01339,DB01551,48,DB01023$h
DB00633,DB00887,48,DB06261$h
DB00736,DB00254,46,DB08899$t
DB01624,DB01614,48,DB06261$t
DB06739,DB09063,72,DB11699$h
DB00680,DB13595,66,DB01624$t
DB01227,DB01615,48,DB09040$t
DB00477,DB00384,48,DB08802$t
DB00892,DB01615,48,DB09209$h
DB00633,DB08865,53,DB00885$t
DB00608,DB06708,32,DB01036$h
DB06203,DB00244,8,DB00188$h
DB00657,DB01339,48,DB01021$t
DB00237,DB06144,48,DB09210$t
DB01065,DB00215,46,DB00768$t
DB00371,DB00470,15,DB00742$h
DB00850,DB04861,59,DB09292$h
DB01054,DB00976,46,DB01000$t
DB00876,DB08907,67,DB09039$h
DB00351,DB06228,69,DB09183$t
DB00395,DB00794,48,DB01220$t
DB01247,DB00606,59,DB01063$h
DB00678,DB00639,46,DB01058$h
DB01090,DB01433,48,DB00175$h
DB01320,DB01050,3,DB01567$h
DB00780,DB01623,48,DB09204$t
DB00296,DB00754,48,DB06218$t
DB01041,DB00765,31,DB01080$t
DB09352,DB00719,75,DB01171$h
DB01261,DB00487,8,DB04576$h
DB00682,DB01083,5,DB01141$h
DB00936,DB08880,48,DB12278$t
DB01211,DB00450,19,DB01364$h
DB00184,DB00300,46,DB01214$h
DB00252,DB00877,74,DB06287$h
DB01351,DB01080,48,DB00615$h
DB08922,DB08873,46,DB11596$t
DB00889,DB06708,46,DB00963$t
DB09009,DB01069,48,DB09215$h
DB00570,DB01149,46,DB01606$t
DB00843,DB00332,69,DB01288$t
DB01544,DB00745,46,DB00710$t
DB01395,DB00244,67,DB01043$h
DB00575,DB09073,72,DB09015$h
DB00546,DB09063,72,DB00760$t
DB06201,DB00801,48,DB00682$h
DB00470,DB00468,72,DB01037$t
DB00598,DB06739,36,DB09130$t
DB00972,DB01351,15,DB11737$h
DB00215,DB01319,46,DB00918$t
DB01253,DB00819,48,DB00361$h
DB01122,DB01580,53,DB09096$t
DB00381,DB00633,48,DB00410$t
