Drug1_ID,Drug2_ID,Y,Neg samples
DB00395,DB08918,48,DB00675$h
DB08918,DB00875,48,DB01610$t
DB00619,DB00203,72,DB00628$t
DB01021,DB01149,54,DB01329$t
DB00328,DB01325,69,DB00441$t
DB09543,DB00819,48,DB01615$h
DB01183,DB01149,46,DB01041$t
DB00633,DB00476,29,DB01131$t
DB00321,DB01211,46,DB00346$t
DB00402,DB00675,46,DB00854$t
DB00906,DB05246,48,DB00529$t
DB00216,DB06144,48,DB01364$t
DB00236,DB00511,57,DB06729$t
DB01411,DB01211,72,DB05381$t
DB00448,DB00215,46,DB01000$h
DB09215,DB00655,48,DB01161$h
DB01103,DB00250,48,DB09499$h
DB01026,DB09330,72,DB01093$h
DB01028,DB00321,48,DB00432$h
DB01211,DB01149,46,DB09118$t
DB00575,DB01219,48,DB00554$h
DB00953,DB00182,72,DB06729$h
DB08880,DB06781,48,DB01026$h
DB04871,DB01601,46,DB00915$h
DB00752,DB13872,48,DB09543$t
DB00384,DB00571,48,DB00953$t
DB00402,DB00395,48,DB00819$h
DB01609,DB09555,74,DB01600$h
DB11348,DB00270,69,DB02703$t
DB00953,DB06144,48,DB00832$t
DB00318,DB00182,68,DB09039$t
DB01183,DB01601,46,DB09067$t
DB00723,DB06152,48,DB01021$h
DB01595,DB00296,48,DB00493$t
DB01595,DB02703,72,DB00427$h
DB00384,DB00201,46,DB01583$t
DB06201,DB01041,48,DB11106$t
DB00489,DB01015,19,DB00806$t
DB00628,DB01236,48,DB06212$t
DB00318,DB09235,48,DB00577$t
DB01595,DB00356,48,DB09147$h
DB00296,DB04896,48,DB00954$t
DB00647,DB09235,48,DB08918$h
DB00178,DB09477,59,DB00841$t
DB00850,DB01026,46,DB00658$t
DB01236,DB00395,48,DB01023$h
DB00182,DB01463,60,DB11348$h
DB00216,DB00619,72,DB08931$t
DB00699,DB00745,48,DB00682$h
DB00476,DB01433,63,DB00780$h
DB01600,DB06781,48,DB13450$t
DB00998,DB09167,46,DB04339$t
DB00850,DB01615,48,DB02703$h
DB00182,DB00719,75,DB00768$h
DB08933,DB00497,48,DB01592$h
DB06155,DB08873,46,DB09039$t
DB00678,DB06826,59,DB01205$t
DB00356,DB00420,46,DB01042$t
DB00633,DB01162,48,DB00236$h
DB00608,DB01325,69,DB00448$t
DB09143,DB08933,72,DB00710$h
DB03128,DB09167,46,DB12278$h
DB00502,DB13872,48,DB00203$h
DB01614,DB06282,48,DB08957$t
DB01366,DB01021,82,DB01214$h
DB00736,DB00752,46,DB00210$h
DB01236,DB00768,48,DB01259$h
DB00201,DB06414,46,DB00690$h
DB08880,DB00969,74,DB00850$h
DB00318,DB00575,48,DB00606$h
DB00476,DB00831,48,DB01301$h
DB09342,DB04896,48,DB13873$h
DB01339,DB00854,48,DB09215$h
DB00203,DB06826,9,DB00998$h
DB00608,DB00476,46,DB01026$h
DB09396,DB01601,46,DB09221$h
DB04844,DB08918,48,DB09143$t
DB00270,DB01023,48,DB00615$h
DB00321,DB00273,15,DB01591$t
DB04871,DB00270,46,DB11574$t
DB00818,DB00745,46,DB00318$t
DB00296,DB06282,48,DB00806$h
DB06212,DB00752,72,DB00807$h
DB00470,DB09167,72,DB01208$t
DB01036,DB00736,46,DB11348$t
DB09241,DB08918,63,DB09543$t
DB00608,DB00529,19,DB01219$t
DB06212,DB00819,72,DB00658$h
DB00608,DB00250,48,DB00682$h
DB09241,DB00854,59,DB08877$t
DB00561,DB00182,70,DB13142$h
DB00606,DB01324,59,DB09125$h
DB00529,DB00577,56,DB09241$h
DB00323,DB00906,48,DB04871$t
DB01591,DB01141,46,DB09215$h
DB01463,DB01219,48,DB00459$h
DB00514,DB11699,63,DB00843$h
DB01320,DB01183,3,DB01236$h
DB00328,DB00710,48,DB01219$t
DB00244,DB06781,48,DB09324$h
DB00402,DB01023,46,DB00628$t
DB06739,DB08873,46,DB01553$h
DB00619,DB06210,72,DB00270$h
DB00184,DB09039,46,DB04876$t
DB00889,DB01236,19,DB01175$t
DB00402,DB08873,46,DB00456$h
DB08828,DB00511,57,DB09221$t
DB00877,DB01211,46,DB08873$t
DB00432,DB00511,57,DB00625$t
DB00402,DB09167,46,DB08983$t
DB00956,DB01324,48,DB06261$h
DB00489,DB02709,36,DB08933$t
DB00613,DB00814,72,DB00915$h
DB01600,DB00620,48,DB01023$t
DB01175,DB00420,46,DB00432$h
DB00981,DB00571,53,DB12278$h
DB00682,DB00244,5,DB09241$h
DB00328,DB00502,48,DB09278$t
DB09147,DB00751,66,DB00351$t
DB06144,DB00395,48,DB00744$t
DB00608,DB01233,19,DB08943$t
DB00744,DB05219,46,DB00615$t
DB01324,DB01036,72,DB00832$h
DB09342,DB04844,48,DB09021$h
DB06414,DB01141,72,DB01299$h
DB00744,DB00620,48,DB11106$t
DB09215,DB00487,26,DB06691$t
DB01211,DB00710,19,DB01184$t
DB01615,DB00608,72,DB00351$t
DB00615,DB09235,74,DB01103$h
DB00502,DB00201,46,DB06261$t
DB00420,DB02703,72,DB00680$h
DB01028,DB04844,48,DB11106$h
DB00392,DB01036,48,DB00304$t
DB00420,DB00201,46,DB13872$t
DB00615,DB00906,3,DB01349$h
DB00682,DB00215,46,DB00384$t
DB01216,DB09118,72,DB00981$t
DB00328,DB00736,46,DB09241$t
DB00384,DB04552,36,DB00854$h
DB00814,DB00678,46,DB03128$t
DB00402,DB08880,46,DB02703$t
DB13872,DB00768,48,DB00947$h
DB00356,DB01175,48,DB01268$h
DB00751,DB00215,46,DB08828$h
DB00323,DB00384,48,DB01131$h
DB00814,DB01325,69,DB00336$h
DB01195,DB08871,19,DB06212$t
DB00606,DB00925,59,DB04865$t
DB00296,DB01614,48,DB09241$t
DB08880,DB00744,74,DB00518$h
DB00752,DB01214,59,DB08905$h
DB05294,DB00346,19,DB01587$h
DB08931,DB11586,72,DB00293$t
DB00625,DB00682,74,DB01567$h
DB00476,DB00875,48,DB01364$h
DB00201,DB05219,46,DB00561$t
DB00806,DB00244,48,DB00819$h
DB08905,DB01122,48,DB00925$h
DB00818,DB00201,46,DB01299$t
DB08931,DB09330,72,DB04896$h
DB04844,DB00976,19,DB06193$h
DB05294,DB00915,19,DB00575$h
DB00775,DB00806,52,DB00990$h
DB00647,DB11106,48,DB00546$h
DB00768,DB02709,48,DB00572$t
DB00953,DB11699,63,DB06691$t
DB01236,DB01364,81,DB00768$h
DB00970,DB08880,72,DB00947$t
DB04743,DB09215,48,DB00497$t
DB08918,DB00497,63,DB00640$h
DB00346,DB09118,72,DB01206$h
DB00768,DB04844,48,DB00415$h
DB01609,DB00956,74,DB11793$h
DB01041,DB01081,15,DB00487$t
DB01085,DB08873,46,DB09143$h
DB09009,DB04896,48,DB01122$h
DB00502,DB01219,48,DB01149$t
DB01595,DB00321,48,DB08877$t
DB01211,DB02546,19,DB02703$t
DB03128,DB00420,46,DB06729$t
DB00780,DB00633,48,DB04571$t
DB00850,DB00875,48,DB00267$h
DB01015,DB00780,8,DB08905$h
DB00925,DB09330,72,DB08798$t
DB01233,DB03128,48,DB01208$h
DB00518,DB00511,57,DB01259$t
DB06212,DB00448,72,DB11636$t
DB00678,DB08931,48,DB00448$h
DB11574,DB09048,72,DB04339$t
DB00420,DB09009,48,DB08802$h
DB01268,DB09241,8,DB00647$h
DB01199,DB00647,48,DB01326$t
DB06155,DB01601,46,DB04844$t
DB00998,DB01609,72,DB09292$h
DB00318,DB08933,72,DB08930$h
DB00615,DB01219,3,DB00388$h
DB09241,DB00608,72,DB01211$t
DB00323,DB09241,48,DB01236$t
DB01349,DB04743,48,DB00736$h
DB01175,DB00889,63,DB04339$h
DB06696,DB00244,71,DB00493$h
DB00554,DB08880,46,DB00619$t
DB00420,DB00318,69,DB05246$t
DB01184,DB00420,46,DB00244$h
DB06739,DB00655,48,DB00244$t
DB13142,DB00270,69,DB00628$h
DB00575,DB08873,46,DB06414$h
DB01236,DB01149,46,DB05219$t
DB00807,DB01463,48,DB02701$h
DB09039,DB01591,19,DB00210$t
DB00384,DB00328,56,DB00216$t
DB00270,DB08931,48,DB01199$t
DB09166,DB00273,48,DB00718$t
DB01268,DB00270,46,DB08933$h
DB00321,DB01219,48,DB00891$h
DB00502,DB00203,46,DB12924$t
DB09241,DB00925,59,DB01364$t
DB06781,DB06412,73,DB01206$t
DB00876,DB01214,48,DB01331$t
DB01161,DB01219,48,DB00631$h
DB11348,DB01583,69,DB09462$h
DB00843,DB09118,72,DB00487$h
DB01161,DB06282,48,DB00296$t
DB02709,DB01325,69,DB01103$t
DB02709,DB01236,52,DB04865$h
DB13025,DB06282,48,DB00682$t
DB00502,DB00906,48,DB00744$h
DB09040,DB00270,48,DB01364$h
DB06201,DB00497,48,DB00682$t
DB00690,DB01463,48,DB11596$t
DB01041,DB00831,15,DB09211$h
DB00321,DB00184,46,DB08933$t
DB00384,DB09292,67,DB00493$h
DB04844,DB06144,48,DB00273$h
DB00518,DB00203,46,DB00384$t
DB00780,DB01214,59,DB00617$t
DB01195,DB01601,46,DB01606$h
DB00489,DB00346,19,DB00529$h
DB00323,DB01149,48,DB09555$t
DB00981,DB01214,53,DB09221$h
DB12278,DB00470,84,DB09235$t
DB00869,DB01026,46,DB09292$h
DB01184,DB00916,19,DB00250$h
DB06201,DB00628,48,DB04896$h
DB00346,DB00976,72,DB09015$t
DB01463,DB00906,48,DB09018$t
DB01081,DB09009,48,DB00619$t
DB01219,DB08873,46,DB00627$t
DB00470,DB01015,72,DB01041$h
DB00850,DB00906,48,DB02709$h
DB00615,DB00744,3,DB06691$h
DB00744,DB00630,48,DB01592$t
DB09215,DB01324,69,DB00304$t
DB00775,DB01236,5,DB00780$h
DB00682,DB09215,5,DB04743$h
DB00489,DB00875,32,DB00953$h
DB00448,DB00752,46,DB09009$t
DB06739,DB09118,72,DB00775$h
DB00420,DB00854,48,DB00296$h
DB01609,DB00184,74,DB01058$h
DB01023,DB08873,46,DB02709$h
DB01058,DB02703,72,DB00970$h
DB06414,DB00976,46,DB01046$t
DB01601,DB00665,3,DB09297$h
DB00710,DB01609,48,DB00768$t
DB00203,DB00869,9,DB00719$t
DB00321,DB01149,46,DB00803$h
DB00511,DB11348,81,DB00953$h
DB00925,DB08873,46,DB00819$t
DB00699,DB00916,48,DB00336$t
DB09342,DB01175,48,DB04743$h
DB00216,DB00780,48,DB00915$h
DB01609,DB00655,74,DB04552$h
DB09555,DB09048,72,DB00990$t
DB01041,DB01023,48,DB09215$t
DB00318,DB09166,48,DB02546$h
DB00956,DB08873,72,DB00476$t
DB01081,DB01614,48,DB11793$t
DB00489,DB00889,19,DB00184$t
DB00420,DB00710,19,DB11699$t
DB01567,DB01615,48,DB01103$h
DB00351,DB00511,57,DB00625$t
DB00518,DB00215,46,DB09018$t
DB01028,DB00203,46,DB00970$t
DB01349,DB09477,48,DB06282$t
DB01583,DB08880,72,DB01325$t
DB00210,DB00487,26,DB01021$t
DB00751,DB00976,46,DB00631$h
DB00328,DB00487,26,DB00751$t
DB01183,DB01026,46,DB00441$t
DB01214,DB01019,48,DB08943$t
DB00615,DB00768,3,DB00906$h
DB09330,DB00476,74,DB00854$h
DB00744,DB02709,48,DB00606$h
DB00745,DB00890,74,DB01000$h
DB00998,DB04896,48,DB00546$h
DB01028,DB00470,15,DB00744$h
DB01411,DB01601,72,DB09324$t
DB00680,DB00647,59,DB01433$h
DB00216,DB09039,46,DB01206$t
DB00250,DB08873,46,DB01581$t
DB00877,DB00511,57,DB08877$t
DB01058,DB01211,46,DB00723$h
DB00518,DB09118,72,DB01329$t
DB00304,DB04876,69,DB01592$h
DB00665,DB00736,46,DB00514$t
DB00321,DB00178,72,DB09211$h
DB01236,DB13872,48,DB08873$h
DB00402,DB01614,48,DB00745$t
DB06212,DB01259,72,DB01233$t
DB00244,DB01208,26,DB00617$t
DB00489,DB00675,19,DB06739$t
DB04844,DB04896,48,DB06155$t
DB00655,DB00487,48,DB13873$t
DB00572,DB00497,48,DB13872$t
DB00780,DB00841,48,DB09267$t
DB08943,DB00270,48,DB00969$h
DB01320,DB05381,3,DB01046$h
DB00906,DB00619,46,DB00459$t
DB04743,DB08905,48,DB01280$t
DB00699,DB00215,46,DB00489$t
DB01349,DB00203,46,DB09185$t
DB00620,DB02703,72,DB00831$h
DB00445,DB00814,71,DB01329$h
DB01567,DB06144,48,DB00814$h
DB13872,DB00323,48,DB01331$h
DB01085,DB00270,46,DB09147$h
DB00947,DB01211,46,DB09330$t
DB00631,DB00818,48,DB00875$h
DB08798,DB00203,46,DB01204$h
DB00497,DB09330,72,DB01329$h
DB01036,DB00497,48,DB00662$h
DB01081,DB00647,48,DB09185$h
DB04743,DB08880,48,DB00723$h
DB00768,DB01046,69,DB00655$t
DB08877,DB01026,72,DB01411$t
DB01259,DB00736,46,DB01329$t
DB00751,DB09039,46,DB00606$h
DB01320,DB00744,3,DB09167$h
DB00518,DB09048,72,DB13872$t
DB01349,DB06739,48,DB00518$h
DB00678,DB09118,72,DB04865$h
DB00647,DB09015,48,DB06201$h
DB00448,DB00270,46,DB11586$t
DB01041,DB00476,29,DB08916$t
DB00843,DB00184,48,DB00546$t
DB00870,DB01026,46,DB01606$t
DB00633,DB01320,48,DB09156$h
DB01184,DB00818,19,DB00236$h
DB00647,DB00182,68,DB00850$h
DB01161,DB00768,48,DB00420$t
DB01175,DB00346,19,DB00487$t
DB00415,DB00445,74,DB00619$h
DB00476,DB00854,63,DB11586$h
DB00182,DB09118,46,DB06729$t
DB00628,DB13872,48,DB00270$t
DB00203,DB01162,59,DB09147$h
DB01592,DB00487,74,DB01411$h
DB01351,DB00575,48,DB08828$t
DB09040,DB01023,48,DB00916$h
DB00752,DB00489,48,DB06282$h
DB01609,DB00497,74,DB00546$h
DB01320,DB08882,74,DB00270$h
DB01161,DB04896,48,DB09040$t
DB09147,DB06210,74,DB06193$h
DB00875,DB09342,48,DB00518$h
DB01219,DB01175,48,DB11586$h
DB00619,DB08873,72,DB01331$h
DB09292,DB00328,48,DB01364$h
DB00402,DB00807,48,DB01149$h
DB00215,DB00619,46,DB00906$t
DB00489,DB00915,19,DB00690$h
DB01609,DB09297,74,DB01268$h
DB00818,DB00323,48,DB01058$t
DB00608,DB04865,48,DB00420$h
DB13142,DB06410,48,DB00870$t
DB00877,DB08933,72,DB06217$t
DB01041,DB00427,15,DB00719$t
DB06739,DB00619,46,DB00395$h
DB01214,DB00184,48,DB00619$h
DB01175,DB00529,19,DB09009$h
DB00615,DB00736,3,DB00690$h
DB06739,DB01023,46,DB00854$t
DB00470,DB00388,84,DB01600$h
DB00870,DB00678,46,DB00215$t
DB04743,DB06739,48,DB09297$h
DB00850,DB00854,48,DB01606$h
DB00402,DB04844,48,DB08873$t
DB00889,DB00916,19,DB00613$t
DB00745,DB00270,46,DB01591$t
DB08905,DB01406,73,DB00617$t
DB00633,DB01219,48,DB00630$h
DB00514,DB01601,46,DB08905$t
DB01587,DB02703,72,DB00402$t
DB00575,DB02703,72,DB04743$h
DB09215,DB00620,48,DB00854$h
DB00620,DB01325,82,DB00441$h
DB00546,DB01601,46,DB04552$h
DB01320,DB00647,3,DB00571$h
DB00402,DB00850,48,DB00489$h
DB00613,DB08880,46,DB00916$t
DB01351,DB01324,29,DB01351$t
DB00215,DB00953,48,DB00969$t
DB01206,DB01026,46,DB09221$h
DB01587,DB01615,48,DB00216$t
DB00875,DB00321,19,DB00351$h
DB01206,DB01601,46,DB01366$t
DB01609,DB00976,74,DB01041$h
DB01433,DB00395,48,DB00546$t
DB01614,DB09342,48,DB04571$t
DB01433,DB06212,48,DB04896$h
DB01591,DB01433,48,DB00850$t
DB00682,DB00554,5,DB00675$h
DB01259,DB00203,46,DB09134$t
DB06212,DB00201,72,DB02546$t
DB00184,DB00675,46,DB04743$t
DB00420,DB01595,48,DB02701$h
DB00178,DB09235,59,DB01204$h
DB06654,DB00619,46,DB09039$t
DB01587,DB00215,48,DB00889$h
DB00178,DB01211,69,DB00850$t
DB00356,DB00768,48,DB09543$t
DB01567,DB00768,48,DB09267$t
DB00956,DB00633,15,DB00763$t
DB00615,DB06654,3,DB00210$h
DB00323,DB04844,48,DB00318$t
DB01320,DB08905,74,DB01611$h
DB00572,DB00956,48,DB09143$t
DB01320,DB00402,3,DB01567$h
DB01320,DB00850,3,DB00877$t
DB00270,DB01162,48,DB09041$t
DB00554,DB06739,48,DB00619$h
DB00630,DB06696,23,DB00427$h
DB01206,DB09167,46,DB00511$t
DB01567,DB00395,48,DB04571$h
DB11574,DB00619,46,DB00210$h
DB09166,DB00470,15,DB09009$t
DB04871,DB00675,10,DB09015$t
DB00184,DB00976,46,DB06696$t
DB02709,DB00215,46,DB11574$t
DB00554,DB06414,46,DB11586$t
DB00321,DB04871,48,DB06282$h
DB04871,DB00201,46,DB08828$t
DB06201,DB01161,48,DB00627$h
DB00572,DB01036,48,DB01204$h
DB00699,DB00819,48,DB00723$h
DB01184,DB01036,19,DB00201$h
DB08877,DB08933,72,DB00459$h
DB00201,DB00752,46,DB01553$t
DB00889,DB08933,72,DB04865$t
DB00215,DB08933,72,DB00870$t
DB09241,DB00270,59,DB00998$h
DB00841,DB01366,48,DB01325$h
DB00514,DB00270,46,DB08931$t
DB01320,DB00890,69,DB00432$t
DB00818,DB00831,48,DB09555$t
DB00571,DB00606,59,DB06144$h
DB01587,DB00427,48,DB00633$t
DB05294,DB00270,19,DB00627$h
DB01595,DB08873,46,DB01583$t
DB08880,DB02709,74,DB06691$h
DB00182,DB00819,71,DB00662$h
DB00575,DB06282,48,DB09147$t
DB06144,DB00768,48,DB00925$t
DB09039,DB01211,72,DB00744$t
DB00514,DB00752,63,DB08957$t
DB00216,DB09241,46,DB09041$h
DB00780,DB00502,48,DB09069$h
DB00615,DB09039,74,DB01199$h
DB00678,DB01601,46,DB01303$h
DB00744,DB00655,48,DB00615$t
DB04552,DB01021,69,DB00514$t
DB00489,DB01601,32,DB00718$h
DB01320,DB09039,74,DB09211$t
DB00336,DB00608,46,DB09015$t
DB00215,DB01433,63,DB00613$t
DB09297,DB00619,46,DB00346$t
DB00875,DB01081,48,DB00441$h
DB01609,DB00575,74,DB00888$h
DB00497,DB00768,48,DB00655$t
DB00843,DB05219,46,DB00250$t
DB00203,DB08931,59,DB00514$t
DB08918,DB08880,46,DB05294$t
DB00628,DB00831,48,DB01211$h
DB09477,DB09543,36,DB01046$t
DB00655,DB01324,82,DB01184$t
DB01131,DB09048,72,DB00502$t
DB00854,DB13025,48,DB00216$t
DB08877,DB00203,46,DB01369$t
DB00615,DB00925,3,DB06739$h
DB09009,DB05246,48,DB00270$t
DB00969,DB00203,46,DB09555$t
DB04552,DB06826,69,DB00273$h
DB00606,DB09477,59,DB11348$t
DB01081,DB01028,48,DB11574$t
DB00875,DB01015,19,DB01609$t
DB00250,DB09118,72,DB09477$h
DB00647,DB09342,48,DB01216$h
DB01219,DB02703,72,DB00711$h
DB00843,DB00215,46,DB01149$h
DB00831,DB00470,15,DB00803$t
DB00270,DB01601,46,DB00976$h
DB00497,DB02703,72,DB08905$t
DB01268,DB00182,8,DB06212$t
DB01041,DB04844,15,DB00803$t
DB00625,DB01149,46,DB01326$h
DB00178,DB00869,59,DB00719$t
DB00998,DB00420,48,DB00511$t
DB06739,DB06781,48,DB11348$t
DB00818,DB08933,72,DB09040$h
DB05294,DB00818,19,DB01141$t
DB09477,DB09215,48,DB09009$t
DB00752,DB01320,48,DB01046$h
DB01236,DB01614,48,DB01406$t
DB01609,DB00889,74,DB13025$t
DB01208,DB00511,57,DB08911$t
DB01614,DB00273,48,DB06729$h
DB00647,DB00270,46,DB01019$t
DB00625,DB00615,74,DB00487$h
DB01303,DB09167,46,DB00775$t
DB00489,DB00328,36,DB00891$t
DB09292,DB00768,48,DB08983$h
DB06212,DB08882,72,DB09130$h
DB01324,DB09477,59,DB09185$h
DB01233,DB01019,48,DB00768$t
DB01149,DB04876,72,DB00318$t
DB00296,DB00608,46,DB00888$t
DB00244,DB00511,74,DB01331$h
DB01609,DB00628,74,DB01592$h
DB00323,DB00575,48,DB00890$h
DB00620,DB01199,48,DB00998$t
DB05294,DB02703,72,DB00182$h
DB08916,DB00831,72,DB00432$t
DB04844,DB05246,48,DB00215$h
DB01320,DB01131,3,DB00736$h
DB01609,DB01028,74,DB01046$t
DB00682,DB00210,5,DB00818$t
DB00981,DB01339,69,DB00662$h
DB00178,DB00870,48,DB09039$h
DB09167,DB09477,72,DB00384$t
DB01103,DB09048,72,DB00627$h
DB01219,DB00619,46,DB00831$h
DB00678,DB00476,29,DB06217$t
DB00182,DB00780,70,DB01463$t
DB00608,DB02709,48,DB01369$h
DB01195,DB00270,19,DB00947$t
DB00752,DB01614,48,DB00470$h
DB00336,DB09118,46,DB09488$t
DB05381,DB09118,72,DB08882$t
DB00843,DB01591,69,DB00814$h
DB00956,DB01587,15,DB09555$t
DB00571,DB01611,46,DB01583$h
DB09241,DB00321,63,DB06691$h
DB00323,DB08918,48,DB08802$t
DB00843,DB00476,46,DB00970$t
DB09166,DB01026,72,DB01615$h
DB00752,DB09009,48,DB09543$h
DB00497,DB04871,46,DB02703$h
DB00814,DB01026,46,DB08964$t
DB00546,DB01211,46,DB01595$t
DB00328,DB00814,48,DB01411$t
DB09330,DB00384,74,DB09041$h
DB00215,DB13025,48,DB00831$t
DB00854,DB00875,48,DB00502$t
DB06144,DB01149,46,DB00448$t
DB00854,DB01587,48,DB00529$t
DB00273,DB00356,48,DB00273$t
DB00356,DB02703,72,DB01236$t
DB00751,DB00752,46,DB00432$t
DB01023,DB09235,59,DB01191$h
DB01268,DB02703,72,DB00445$h
DB04871,DB09330,72,DB01026$t
DB00831,DB00395,48,DB11596$t
DB00870,DB01046,69,DB00658$t
DB00182,DB00956,48,DB08930$h
DB01259,DB09330,72,DB00182$t
DB00448,DB09048,72,DB08911$h
DB00818,DB04896,48,DB04786$t
DB08828,DB01015,46,DB08800$t
DB00182,DB06144,60,DB01219$h
DB00321,DB06414,46,DB00392$h
DB01609,DB01587,74,DB00561$t
DB01351,DB00323,48,DB00395$h
DB00875,DB01591,19,DB00736$h
DB01041,DB13872,15,DB05246$h
DB01175,DB01036,19,DB00745$t
DB00514,DB09330,72,DB00120$h
DB00392,DB00572,48,DB01411$h
DB12278,DB00854,48,DB04876$t
DB01041,DB00384,48,DB01364$t
DB00678,DB01600,48,DB08880$t
DB00201,DB00976,46,DB08889$h
DB00215,DB01015,19,DB00718$h
DB00744,DB00814,48,DB00647$t
DB06144,DB08933,72,DB01610$t
DB01609,DB00615,74,DB04571$h
DB00497,DB00384,48,DB00832$h
DB01191,DB01601,46,DB00625$t
DB00420,DB01601,46,DB01161$t
DB06144,DB00427,48,DB01339$h
DB00620,DB01021,82,DB08873$h
DB09215,DB06781,48,DB00710$h
DB00608,DB09048,72,DB00529$t
DB00655,DB01149,46,DB01046$t
DB01161,DB01587,48,DB01022$h
DB00956,DB01325,48,DB01103$t
DB01149,DB00854,63,DB04711$h
DB00682,DB00201,46,DB01329$t
DB00392,DB01081,48,DB08983$t
DB01141,DB04743,48,DB00763$h
DB00613,DB01601,72,DB02701$t
DB01236,DB00184,46,DB08800$t
DB01041,DB01614,15,DB01175$t
DB00318,DB06144,48,DB00304$h
DB01021,DB04896,54,DB00718$h
DB01320,DB01028,3,DB01081$h
DB00182,DB00678,59,DB00080$t
DB01199,DB00470,84,DB08957$h
DB00956,DB00690,15,DB01607$t
DB00699,DB00877,48,DB08800$t
DB00613,DB01015,46,DB01093$t
DB08918,DB00502,46,DB01280$t
DB04552,DB00487,26,DB06155$t
DB01081,DB00606,48,DB01184$t
DB00617,DB01601,46,DB01324$h
DB13872,DB04844,48,DB00875$t
DB00925,DB09118,72,DB04571$h
DB00752,DB01161,48,DB01191$h
DB00780,DB00606,59,DB00250$h
DB00402,DB01028,48,DB09039$t
DB00617,DB00270,46,DB09462$h
DB00841,DB00323,46,DB00318$t
DB00806,DB09167,72,DB00775$h
DB04844,DB01211,19,DB01301$t
DB06739,DB01259,46,DB00877$h
DB01191,DB09039,46,DB00925$t
DB00780,DB01021,59,DB09167$h
DB03756,DB01026,46,DB01600$t
DB00682,DB00608,5,DB04339$h
DB09241,DB08931,59,DB00250$t
DB00889,DB09118,72,DB01206$t
DB09477,DB00818,48,DB01587$h
DB00850,DB05246,48,DB09324$t
DB00571,DB00870,36,DB00608$h
DB01595,DB01614,48,DB09048$h
DB00875,DB00427,48,DB08798$t
DB01615,DB09118,48,DB01021$t
DB00768,DB00502,48,DB01607$t
DB00631,DB09477,48,DB04552$h
DB01236,DB08931,48,DB01438$t
DB00990,DB02703,72,DB00875$h
DB04871,DB09167,46,DB09241$t
DB00554,DB09211,69,DB00628$t
DB00215,DB00710,19,DB00806$h
DB00571,DB00201,46,DB01301$t
DB00613,DB00625,79,DB06696$h
DB00970,DB06210,72,DB00665$t
DB00497,DB05246,48,DB00953$t
DB00615,DB08905,74,DB09143$h
DB01041,DB00736,46,DB00296$h
DB00682,DB06739,5,DB09396$h
DB00178,DB01592,48,DB09124$t
DB00625,DB00270,74,DB00970$t
DB00489,DB06739,36,DB00640$t
DB00690,DB00395,48,DB00710$h
DB00744,DB08905,48,DB01268$h
DB00970,DB00511,57,DB06819$t
DB08918,DB01259,46,DB11793$h
DB00831,DB00575,48,DB00514$h
DB00445,DB00608,71,DB06217$h
DB08880,DB00384,74,DB00916$h
DB01614,DB00768,48,DB01303$h
DB00814,DB00487,26,DB09018$t
DB00969,DB00625,46,DB00293$t
DB00682,DB00487,5,DB01591$h
DB00321,DB00752,48,DB00619$h
DB00346,DB01601,72,DB00976$h
DB09241,DB01023,59,DB00710$h
DB01162,DB08931,48,DB00448$h
DB00402,DB00831,48,DB00273$h
DB00178,DB00210,48,DB00850$t
DB00553,DB09118,72,DB09130$t
DB09292,DB00752,48,DB01219$t
DB08877,DB01601,72,DB01325$t
DB00608,DB00518,74,DB09462$h
DB01595,DB06282,48,DB01021$t
DB01587,DB08933,72,DB00613$t
DB01023,DB01601,46,DB00890$t
DB09477,DB00608,48,DB01191$h
DB01351,DB00296,48,DB08871$h
DB00514,DB01026,46,DB03128$t
DB00356,DB08918,48,DB00915$t
DB06739,DB00203,46,DB03756$t
DB00489,DB00554,36,DB09185$h
DB06696,DB00870,71,DB11586$t
DB01433,DB09015,48,DB09278$t
DB01041,DB00489,48,DB06729$h
DB01081,DB01463,48,DB06729$h
DB08828,DB01211,46,DB00768$t
DB01041,DB00628,15,DB00529$t
DB08916,DB01268,72,DB00814$h
DB01183,DB09118,72,DB00869$t
DB00476,DB01175,48,DB00854$t
DB06739,DB06826,69,DB00806$t
DB00402,DB02703,72,DB01610$h
DB01122,DB01339,69,DB09462$t
DB01036,DB01026,72,DB09040$h
DB00318,DB11106,48,DB09166$h
DB00843,DB08873,46,DB01339$t
DB00553,DB00619,46,DB09040$h
DB01183,DB00270,46,DB08983$h
DB00318,DB00780,48,DB01325$h
DB01433,DB00906,48,DB01607$t
DB00870,DB05219,46,DB01606$t
DB00250,DB00675,46,DB00267$t
DB00448,DB00675,46,DB00441$t
DB01567,DB06282,48,DB11699$t
DB00420,DB05246,48,DB09124$t
DB00184,DB00640,24,DB00402$t
DB00843,DB09048,72,DB00273$h
DB01028,DB01026,46,DB09330$h
DB00448,DB01259,46,DB06193$t
DB01614,DB01299,72,DB00619$h
DB00682,DB00678,46,DB06729$t
DB01021,DB01214,59,DB01406$t
DB00184,DB09048,72,DB06696$t
DB00514,DB05219,46,DB00430$t
DB01433,DB00321,48,DB01592$t
DB00850,DB00427,48,DB00876$h
DB00615,DB06155,3,DB01299$h
DB00869,DB06826,59,DB00561$h
DB00184,DB00215,46,DB00969$t
DB00476,DB08957,84,DB00575$t
DB00633,DB01023,48,DB08911$t
